1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272
69_right,7838243,21208,7182,3653,2221,1464,1143,891,751,702,625,570,561,553,475,483,437,431,477,436,409,367,372,346,347,355,315,287,314,307,285,292,332,301,308,304,302,303,281,305,292,325,319,290,297,297,306,327,312,289,405,568,948,1641,2716,4380,6358,8830,12306,17173,25321,36805,52876,70458,89430,106654,122096,135047,145288,155415,161105,164607,164440,164614,164069,164902,167269,168662,168746,168016,165111,159357,151621,142241,132467,122905,113864,106963,101693,96430,93812,90873,89015,87001,86944,84907,83648,82975,82969,83241,83391,83837,83434,84041,84250,84237,84390,84504,83928,82904,81643,82001,83442,85382,87152,88658,90126,89921,88588,86723,84421,80973,75312,67113,59106,48539,38652,29733,21959,15921,11721,8799,6640,5172,4295,3650,3138,2846,2592,2389,2182,2039,1882,1602,1527,1485,1419,1333,1264,1163,1055,967,813,779,673,611,661,642,657,772,726,811,879,929,961,993,997,1043,1033,992,1042,987,935,943,870,910,977,951,950,934,985,901,985,960,1003,992,957,1002,976,959,995,1048,1095,1173,1125,1112,1154,1144,1144,1114,1063,974,948,860,825,767,766,760,759,751,803,742,797,707,630,589,497,404,281,216,153,79,34,12,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233040363,0.249897778,-7.62E-04,-9.78E-07,1.51E+07,-11468.64725,6.42E-04,-9.78E-07,0.025334413,0.009495745,137965.2867,98.34174612,-0.077275636,26.22760896,-1
6_left,5218308,48317,13517,6442,3745,2433,1922,1248,1007,780,646,547,505,448,381,345,327,310,330,311,310,276,265,287,261,262,256,256,279,233,255,264,361,483,722,1308,2372,3887,6068,9074,12632,17254,22390,28714,35225,41317,49494,57760,65668,72009,76367,79286,80077,78905,78580,78150,78477,77387,76098,74540,72815,73717,76100,79301,84457,89683,93345,96569,96879,95656,93094,89121,84190,79840,77402,75386,73376,71906,70706,69931,69536,68519,68693,69093,69390,69985,70208,69387,66841,63894,60243,56141,52319,47992,43958,41068,38873,36121,33546,31047,29331,27113,25718,24054,22951,21705,20757,20393,19719,19180,19088,18845,18832,18693,18296,17361,16690,15663,14724,13700,13390,13061,12676,13051,13287,13603,13067,13052,12464,12044,11634,10842,10586,9934,9585,9440,9079,8939,8915,8767,8827,8903,9056,8861,8910,8410,7907,7432,6797,6143,5532,4943,4545,4266,4189,4110,3887,3520,3189,2502,2307,1846,1361,1113,1022,984,931,822,856,991,1118,1115,981,969,933,952,869,871,933,997,1082,1151,1193,1346,1506,1860,2004,2074,1969,2099,2049,1666,1142,710,538,435,302,219,121,79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264296085,0.238973498,-6.55E-04,-1.55E-06,1.01E+07,-6597.594047,6.77E-04,-1.55E-06,0.026018098,0.009141766,89238.25385,82.62160326,-0.297449264,31.961707,-1
6_right,5227066,31467,12571,6728,3989,2848,2425,1773,1553,1337,1230,949,884,856,701,633,528,500,395,357,317,322,311,291,262,248,275,238,234,175,226,224,194,208,197,186,155,159,184,181,183,160,169,196,168,175,190,163,167,174,162,155,198,174,191,144,180,158,167,163,171,165,159,190,193,236,273,304,394,569,831,1087,1455,1866,2554,3377,4222,5584,7093,9428,11989,14730,17944,20776,24137,27550,31415,35369,39643,43080,46465,49053,52237,54916,57248,60137,62862,65296,67623,69823,71284,72756,74043,74959,75047,75909,75239,74723,74155,72536,71732,70624,68976,68374,67466,66234,64764,62881,61385,58923,56557,54332,52267,49639,48087,46730,45131,44040,43385,41901,41233,41182,39901,38847,37962,36802,36361,35377,34587,34283,33774,33507,34088,34511,35042,35912,37052,38169,39426,41391,43073,44575,46069,48147,50677,54363,56673,59863,61244,62308,62756,61796,55712,52537,51469,47451,44216,40865,36439,33315,30144,25426,21535,18484,15763,13087,10783,8758,7124,6348,5186,4532,4066,3717,3286,2650,2299,1972,1864,1935,1981,1930,1747,1654,1573,1565,1441,1334,1194,1142,1122,1206,986,873,859,824,908,959,1024,1162,1180,1342,1120,1081,1020,1158,1363,1371,1596,1848,1473,1296,1098,981,941,687,675,563,591,497,447,519,564,648,582,436,401,250,324,162,255,207,164,49,64,8,0,0,0,0,0,0,0,0,0,0,-0.297855705,0.331805289,-0.001055349,2.28E-06,1.01E+07,-10635.48727,0.001150884,2.28E-06,0.033924679,0.013076906,127293.0145,107.7473041,0.026831594,21.91627071,-1
71_left,2346362,50340,81243,78399,50416,26345,13440,8328,6033,5179,4264,3878,3403,3245,3103,3026,2762,2700,2778,2549,2629,2672,2722,2927,3059,3386,3835,4098,4453,4923,5262,5542,5732,5606,5707,5685,5828,6372,6981,7312,8131,9293,10514,11897,12759,14159,15905,18563,20907,23062,25564,28557,32899,37112,41261,45676,51129,57654,64211,71598,76909,82549,87896,93738,99947,103895,107942,111627,117567,123454,130764,136460,138180,137274,135853,135140,136292,137828,138327,138548,137486,135708,132375,129140,126974,125346,124787,124008,123505,120395,116451,110459,104917,98203,93585,89731,86245,82414,78997,76377,73521,72462,70420,68036,66384,62960,60777,58533,58037,56838,55864,55315,54373,53266,52301,51354,50276,48825,48213,46969,45455,45002,44272,43682,43481,42306,40340,38855,37093,34857,32590,30610,29211,27627,25731,24262,23192,22522,21673,20561,19179,18382,17212,15569,13855,11437,9405,7532,6584,5931,5545,5329,5598,5601,5183,4494,3577,3076,2937,2734,3007,3167,3124,3046,3090,2931,2799,2483,2158,2128,2314,2110,2298,2399,2659,2621,2218,2077,2049,2248,1628,1657,1510,1525,1442,1307,1512,1334,1269,1347,1523,1297,1294,1384,1383,1269,1435,1497,1484,1500,1050,1095,953,824,757,582,439,489,418,430,469,368,391,469,625,614,286,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136404425,0.198373526,-0.001140225,-8.23E-07,1.01E+07,-11490.84132,3.01E-04,-8.23E-07,0.017336445,0.010055732,99983.06846,55.15412238,0.771024299,7.288353962,-1
71_right,2387154,47892,76684,77578,51156,27075,14072,8107,5844,4896,4293,3865,3569,3228,3019,2789,2788,2571,2510,2451,2352,2260,2253,2248,2294,2420,2485,2647,2793,2946,3355,3626,4234,4941,5551,5967,6257,6353,6821,6965,7459,8035,9403,10889,12708,14256,16135,18156,20390,22728,24088,26317,29002,33407,36854,41375,46991,53299,61760,70380,78801,87080,95973,101848,103976,104070,104158,104326,105188,107415,108929,110170,109607,110266,112769,115720,119965,121137,123249,121480,119262,116674,114819,112656,112591,112442,111249,111174,112108,114791,116396,117535,116470,113719,112027,109962,106678,102525,97355,92859,90393,89292,88866,89123,88115,88220,87200,86591,87088,88245,91046,93749,96119,96917,95601,90959,84315,76611,70489,64484,59559,55979,52327,48964,44887,40557,35322,29457,23873,18602,14295,11020,8575,6806,5755,4564,3955,3726,3436,3574,3543,3567,3654,3763,3577,3510,3414,3296,3174,3199,3219,3085,2858,2686,2334,2026,1907,1855,1854,2090,2319,2583,2267,2247,2404,2358,2518,2273,2357,2283,2196,2053,1851,1502,1330,1224,1180,1208,1031,1112,823,833,633,620,674,654,727,655,674,693,911,1019,1192,1198,1334,1233,1277,1210,772,659,460,413,82,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148446739,0.194797009,-0.001136584,1.03E-06,1.01E+07,-11454.14798,3.57E-04,1.03E-06,0.018885421,0.010831738,107615.0216,60.06097598,0.528087844,7.494905892,-1
76_left,7237096,358470,408221,31196,15660,10326,7038,4404,3015,1948,1499,1014,862,682,605,539,475,500,445,421,404,372,386,334,365,319,330,304,337,295,320,272,288,258,259,262,259,253,236,228,227,238,207,274,230,207,239,243,235,210,254,228,215,214,221,240,216,221,214,229,201,216,230,231,243,231,236,205,247,250,327,390,540,784,990,1309,1747,2034,2495,2853,3350,3845,4130,4402,4764,5210,5841,6450,7204,8343,9864,11565,14012,17570,22842,29604,40127,54126,72269,93183,114434,135848,158623,178668,198143,216359,235291,252153,269805,286743,295011,297948,291517,286157,282853,280426,272945,262363,244872,224209,200006,177432,161074,152346,144390,137391,131036,125858,118665,111172,104939,103681,99909,95450,88713,80322,71370,65102,57678,51954,46497,42650,38687,35835,32048,27927,23062,20255,17835,15622,14081,11452,8555,6432,5629,4601,4289,4237,4722,5248,5218,4921,4392,4182,3934,4465,5254,5103,5018,5605,5955,5244,4930,5442,4638,4450,3591,3034,2758,2185,2226,2305,2023,2069,1486,1140,967,1072,916,865,766,717,870,900,778,808,826,1021,1078,1104,1059,1281,1193,1209,1054,1205,763,514,297,91,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381808996,0.36227864,-0.001027026,9.72E-07,1.61E+07,-16519.71031,0.001078652,9.72E-07,0.032842841,0.010761074,167374.4304,131.7842122,-0.167030171,35.46650582,-1
76_right,7278936,201479,519255,27317,14557,10208,8085,6148,4795,3371,2609,1677,1322,1041,808,649,587,562,478,442,398,361,407,379,348,344,306,314,289,299,282,268,275,242,244,274,237,234,235,232,211,199,222,214,215,206,228,229,196,211,193,201,213,206,193,192,199,195,257,197,185,210,198,206,214,221,229,205,271,333,390,594,785,1101,1336,1708,1966,2492,2910,3508,4090,4837,5619,6526,7361,8254,9027,10225,11236,12667,14632,17463,21521,27586,36228,48541,65371,86209,110124,135161,160270,185826,208784,235696,260265,280277,294174,302801,300546,287859,268677,246506,226249,207621,198362,196188,198604,203478,204576,205916,202294,193073,182706,169759,158192,147826,136846,126163,114976,104851,97435,88138,81484,74961,67177,62542,60226,57577,55089,51799,47720,42184,37042,33443,28954,25048,20897,17561,14623,12361,8682,6498,5126,4731,4037,3840,3900,4048,3899,4145,4506,4358,4643,4604,4416,4436,4043,3627,3402,2846,2987,3152,2807,2772,2663,3091,2447,1878,2288,1398,1278,1126,1101,1062,943,885,959,1033,1053,1147,1047,956,1087,1073,1103,1258,1182,1138,1034,867,1067,964,797,613,582,559,483,464,354,279,202,79,79,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.536214948,0.439000309,-0.001011626,2.28E-06,1.61E+07,-16272.00254,0.001271032,2.28E-06,0.035651536,0.011979766,186771.7737,143.0419553,-0.313062003,35.38419182,-1
77_left,1604580,11690,3799,2317,2870,6083,16389,38033,62690,84560,126867,175690,185925,157134,128755,105323,88517,78603,70369,61663,56658,53819,53190,54219,55016,59108,64090,70140,72756,71697,69484,64684,58224,53366,51587,51638,51108,50402,48446,48071,50871,54454,55063,51375,44142,35032,27513,21962,18607,17024,16526,15820,15053,14617,14150,13548,12695,12512,11725,11297,10987,10948,10756,10942,10705,10153,9858,9522,9026,8609,8229,7535,7162,7027,6653,6247,5973,5580,5578,5465,5477,5249,5171,4988,4813,4760,4570,4457,4187,4189,3868,3639,3610,3591,3686,3691,3834,3776,3766,3706,3603,3489,3151,3032,2881,2665,2519,2423,2395,2343,2372,2183,2277,2271,2227,2087,1985,1986,1908,1915,1918,1914,1868,1784,1940,1855,1742,1724,1766,1640,1636,1586,1556,1559,1532,1456,1451,1415,1356,1504,1503,1531,1467,1473,1404,1460,1396,1369,1350,1276,1230,977,874,766,542,472,346,267,193,151,132,87,53,37,27,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.593516469,0.338148624,-3.70E-04,-3.88E-06,5038848,-1866.619203,6.89E-04,-3.88E-06,0.02625635,0.009239322,45923.19017,58.94448812,-1.342822067,47.79195666,-1
77_right,1617828,13580,5269,2393,1651,1157,880,662,543,489,413,389,339,309,279,248,239,260,259,285,338,468,874,1791,4769,9482,15137,19951,24477,26756,29163,30095,31003,32204,34396,35767,37348,40308,43428,49303,55119,64698,77537,91760,103002,108986,109852,105836,99510,93356,87320,80899,76270,71774,67924,64461,60553,56851,54780,54578,54332,53805,52945,51310,48549,45055,43058,41222,39081,36013,32958,29382,26042,23616,21552,20218,18971,17202,16544,16085,16019,16001,15553,14826,14080,13198,12399,11535,10716,10494,10025,9751,9456,9444,9371,9461,9169,8992,8710,8495,8414,8207,7762,7626,7479,7346,7167,7053,6935,6616,6517,6226,6181,5766,5904,5827,5791,5805,5621,5705,5691,5698,5618,5589,5510,5684,5570,5475,5549,5503,5613,5643,5410,5244,5298,5194,5050,5120,4867,4928,4950,4885,4714,4482,4505,4317,4155,3975,3840,3834,3702,3669,3640,3690,3670,3678,3567,3668,3593,3572,3529,3534,3531,3537,3490,3621,3575,3423,3348,3040,3067,2731,2547,2421,2273,2085,1928,1925,1872,1819,1855,1814,1744,1820,1727,1663,1592,1582,1497,1445,1456,1363,1252,1317,1254,1243,1274,1185,1131,1112,1040,979,918,832,848,698,692,560,529,498,467,404,377,332,355,311,327,314,291,331,299,312,259,281,248,265,216,219,167,185,166,155,158,117,95,72,90,57,55,48,38,24,19,15,14,3,4,2,0,1,0,0,0,0,0,0,-0.621360302,0.910040438,-7.58E-04,-2.11E-06,5038848,-3820.155288,0.00307444,-2.11E-06,0.055447634,0.018556148,92399.95282,124.4770357,-0.869611101,43.37942022,-1
7_left,7836718,20844,7755,4308,2681,1559,1248,951,819,718,665,624,641,543,553,522,490,463,407,421,400,367,405,368,352,349,335,326,319,371,346,326,338,349,324,308,307,329,336,347,301,328,335,321,343,316,326,324,388,455,599,840,1203,1574,2202,2972,3922,5773,8391,12746,18883,27303,37461,50327,63848,79251,96291,116453,138384,158277,174975,187400,192777,192727,188668,183349,177423,169818,162506,153862,148465,143770,139881,136141,133974,129614,126053,122131,118648,114315,109767,105211,101678,97201,94307,91834,89576,87233,84872,82218,79953,79267,78353,77976,77831,78418,78644,79750,80465,79936,79334,78012,76729,74937,72595,70488,67532,63645,60371,55254,51125,47466,44064,40708,37642,34627,32218,29667,26916,24525,22520,20137,18544,17095,16126,14958,14050,13237,12159,11164,10530,9753,9072,8730,8674,8700,8440,8081,7695,7395,6833,6543,6152,5892,5635,5601,5173,4985,4745,4270,4123,3754,3568,3320,2891,2744,2368,2155,2010,2100,2079,2233,2280,2223,2294,2492,2524,2477,2500,2304,2403,2427,2418,2405,2631,2497,2498,2390,2298,2340,2164,2257,2072,2037,1935,1817,1749,1738,1711,1637,1610,1721,1742,1684,1887,1979,2168,2314,2637,2707,2559,2517,2237,1740,1312,1028,712,564,564,589,626,614,556,387,243,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203402981,0.211648196,-7.76E-04,-9.26E-07,1.51E+07,-11679.17772,5.36E-04,-9.26E-07,0.023156037,0.008618116,124664.5141,89.89564208,-0.001825039,26.3772246,-1
7_right,7832894,22228,8817,4868,2976,1585,1314,981,853,729,666,682,622,588,548,503,472,470,468,425,428,359,366,330,390,382,342,354,340,363,295,338,332,299,335,327,331,348,299,327,323,332,317,347,301,349,368,323,349,299,340,376,457,560,767,1116,1285,1739,2342,3612,5464,8490,13936,21540,31477,43924,58197,72434,86407,99107,111585,122259,130678,137179,141251,144760,147488,150418,152181,151925,150680,148295,144395,140172,134469,128247,121618,115055,110064,104760,100613,97513,94473,92175,90925,89462,88782,88101,87761,88070,86726,86159,85594,84203,82795,82023,80838,79007,76627,74398,73041,72279,73110,73803,74657,75122,75151,74384,73780,71773,69105,66643,65042,64580,64983,64838,64905,64735,63775,61334,59204,56452,53882,51872,50113,48546,47091,45866,42815,39162,35182,31333,27281,23213,20114,17660,15606,14075,13037,11735,10690,9767,8793,7993,7181,6703,6246,5696,5331,4916,4385,4208,4019,4020,3842,3784,3528,2999,2815,2362,2102,2007,1737,1789,1703,1766,1661,1592,1501,1381,1315,1334,1380,1325,1354,1391,1517,1588,1614,1681,1752,1670,1731,1776,1763,1829,1769,1834,1902,1879,1743,1577,1675,1732,1787,2063,2223,2304,2188,1826,1575,1239,1129,957,943,902,831,770,834,820,827,853,1008,801,696,369,164,90,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201938763,0.214736864,-8.33E-04,9.96E-07,1.51E+07,-12532.83636,5.58E-04,9.96E-07,0.023632218,0.008973255,129723.9926,91.7496871,0.075624235,25.10301207,-1
80_left,1381754,568854,149061,58715,45680,51231,55266,46921,30991,17433,10202,7516,6331,5888,5645,5426,5242,5186,4896,4734,4577,4643,4682,4625,4560,4520,4671,4685,4759,4891,4911,4898,4955,5125,5412,5283,5082,5081,5146,5180,5405,5491,5523,5708,5868,6018,6351,6448,6891,7718,8467,9524,11364,13943,16821,20538,24325,28628,32403,36763,42257,49077,58151,67711,80369,94569,111630,131171,149666,167559,182164,193413,199517,201331,197145,188545,172688,155682,138312,121660,109901,100589,93106,87930,84340,80587,76705,73954,70240,66736,64452,63134,62151,61484,61212,60707,59029,56783,55179,53120,51778,50034,49768,49166,48156,47072,45644,44009,42466,40781,38669,35972,33930,31159,29599,28427,28091,27481,26594,26152,25458,24293,22951,21566,20352,18695,17445,16100,14549,13417,12225,11075,10213,9404,8807,8383,7755,7386,6524,5860,5218,4430,3843,3234,2741,2325,2150,1830,1802,1854,1963,2091,2234,2310,2281,2156,1973,1929,1874,1860,1901,1909,1928,2059,2233,2183,2472,2620,2751,2831,2726,2638,2673,2727,2653,2579,2595,2485,2330,2014,1887,1841,1793,1792,1821,1692,1768,1638,1901,1826,1601,1926,1856,1484,1355,1170,1210,1199,1330,1189,1134,1015,1051,1048,1146,1050,989,1113,1170,1199,917,1038,1041,897,1007,1191,919,844,838,854,939,778,675,509,354,273,188,126,89,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191211239,0.181943581,-0.001047089,-6.21E-04,8185344,-8570.779974,4.05E-04,-1.11E-06,0.020120777,0.010778304,88304.91184,57.64352153,0.376801801,12.64671431,-1
80_right,1512169,500820,99207,40419,33694,36508,42508,44359,37843,24596,14037,8278,5866,5016,4495,4170,3883,3767,3792,3546,3566,3410,3505,3331,3169,3352,3278,3246,3044,3115,2921,3037,3041,2940,2964,2966,2986,3042,2975,2913,2979,2917,3101,3021,3015,3006,3166,3004,3015,2853,2913,2970,2888,3040,3044,3126,3168,3116,3153,3368,3417,3380,3321,3522,3592,3583,3727,3803,4012,4044,4201,4171,4116,4123,4314,4335,4645,4601,4754,4919,5207,5883,6814,8228,10552,13234,17114,21194,27169,34512,45379,60001,79077,100102,120145,136738,148255,153952,156109,155488,155230,153583,152078,149335,143314,136096,128148,122030,116514,113802,110654,107167,105605,104875,104969,104547,102752,101450,99340,97159,94960,90802,86456,82700,79494,76471,73578,72075,71684,73876,76984,79831,83653,85490,84438,81858,75796,69035,60717,51381,42282,33731,26165,19354,14010,10189,7554,5704,4456,3938,3608,3312,3174,3169,3156,3015,3091,2962,2617,2695,2485,2426,2361,2320,2197,2185,2345,2564,2589,2421,2475,2389,2150,2104,2036,2018,1951,1772,1693,1620,1718,1750,1701,1743,1631,1527,1617,1727,1739,1739,1655,1663,1648,1286,1310,1100,977,904,751,676,682,677,709,667,739,725,621,670,844,792,781,750,761,709,614,655,588,559,547,540,577,429,333,277,234,244,125,36,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246914268,0.337293088,-0.001383988,-4.28E-04,8185344,-11328.41999,8.97E-04,-1.95E-06,0.029958162,0.014278219,116632.138,85.80183358,-0.221344379,18.7812846,-1
83_left,1659703,14697,5337,2604,1500,998,740,575,514,458,352,304,296,258,227,208,179,189,165,161,168,238,410,636,1048,1490,1819,2061,2278,2541,3140,3558,4287,5105,6336,8203,10682,14049,17377,20535,22664,24571,26095,27364,28464,29367,30266,30078,30381,30489,30946,32331,33628,35476,38159,41379,46650,52971,61314,71373,81801,94054,104238,113179,121525,128467,133427,136421,137499,135196,129423,123584,113839,104138,92832,82380,73079,64172,57100,50637,45818,42081,38884,35816,32993,30145,27017,23911,21055,18043,15657,13420,11334,9804,8267,7073,6160,5230,4351,3884,3306,2858,2532,2253,2100,1953,1940,1728,1577,1459,1391,1231,1085,1022,860,788,694,625,590,526,510,447,408,359,362,349,318,321,297,325,313,288,292,267,285,271,236,234,205,214,197,192,199,199,184,164,142,124,107,119,88,69,41,37,31,37,34,45,53,36,33,52,39,48,29,34,55,41,37,55,45,54,47,49,42,40,49,48,36,51,54,44,45,41,48,47,42,40,36,48,45,65,56,59,48,40,42,50,41,52,52,53,60,46,57,65,56,43,39,41,47,32,31,36,35,32,15,19,9,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.393065333,0.393958032,-7.73E-04,1.68E-06,5038848,-3896.828869,0.001433574,1.68E-06,0.037862561,0.016359285,81402.56659,85.00925054,-0.436603728,18.20092769,-1
83_right,1657785,14729,5717,2632,1674,1168,893,579,491,408,421,401,333,298,310,277,257,217,232,155,145,143,112,112,96,94,70,96,177,292,613,1138,1572,2213,3023,4170,6307,9538,13914,18511,23334,27442,31493,35899,40326,44024,47630,50473,51242,52203,52477,51945,51373,52017,53224,55538,58056,61708,64404,67862,69127,70560,70459,69743,69966,69305,68816,66973,65541,64435,61338,59292,56432,53644,51487,49103,47551,46610,44786,43918,42523,41335,40219,38563,37039,35450,34352,33436,31624,30674,29061,28251,27100,26227,25289,24351,23544,23148,22012,21267,20415,19337,18559,17623,16828,16443,15818,15708,14981,14771,14471,14023,13657,13546,13402,12951,12646,12138,11863,11120,10778,10044,9559,8880,8350,8101,7359,7162,6567,6286,5843,5512,5046,4718,4577,4264,3801,3540,3251,2891,2714,2358,2192,2000,1745,1620,1477,1241,1225,1131,1079,958,990,923,928,875,905,896,813,828,851,865,896,889,964,985,942,1040,1090,1141,1150,1166,1099,1089,1126,1102,1095,1145,1079,1132,1150,1161,1087,1090,985,975,912,910,885,872,738,785,767,816,842,866,958,971,1045,795,844,647,644,630,668,603,554,416,382,350,289,172,143,111,124,120,95,80,72,47,32,26,28,18,12,11,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424034536,0.54966867,-8.68E-04,-1.40E-06,5038848,-4373.70818,0.002605769,-1.40E-06,0.051046734,0.021940545,109375.0179,114.6030993,-0.33235072,15.32680693,-1
85_left,7927899,22356,7729,4175,2407,1579,1313,1021,871,842,760,701,722,697,692,587,585,530,529,540,546,496,506,507,496,475,452,478,445,495,454,440,474,446,493,492,516,504,605,720,1022,1530,2284,3281,4578,6157,8083,10543,13217,16022,20074,25388,32628,41697,53906,67425,80345,92865,101932,108987,114520,119108,123053,127946,133116,138932,145071,151954,157241,161193,163915,165577,166573,165591,164308,161497,160431,158625,154676,148684,142120,133835,127572,122332,117761,114813,114918,114726,116449,116169,114297,111382,106303,99362,92322,85589,78418,72661,65944,61107,56856,53302,50308,48161,46427,44804,44104,42560,42424,41384,41022,39578,38654,37234,35665,34029,32625,32542,32750,33639,35235,35888,36948,37168,37318,35980,33318,28731,23996,18727,14402,10903,8257,6341,4945,3996,3346,3004,2799,2721,2707,2577,2562,2590,2403,2392,2329,2222,2319,2241,2184,2084,2012,2023,2003,2047,2144,2147,2181,2162,2081,2032,1912,1835,1802,1750,1718,1531,1338,1100,962,789,711,676,588,542,459,417,414,364,306,316,395,368,316,258,279,265,241,250,244,239,241,225,244,264,264,241,137,92,42,21,8,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226781756,0.222475782,-6.83E-04,1.20E-06,1.51E+07,-10281.83694,4.72E-04,1.20E-06,0.021716995,0.007862366,113737.0743,84.30342261,-0.06661877,29.89968883,-1
85_right,7923179,21631,7861,4857,2944,2016,1676,1330,1208,1050,1049,892,879,855,772,749,695,607,700,597,591,541,553,498,539,542,522,518,507,478,497,485,516,492,484,550,690,795,1154,1887,3657,6672,11865,18742,27210,35627,42312,46900,50623,52813,54978,57958,60129,63586,68209,72807,77765,83056,87787,92259,94817,97783,100268,102648,104306,107158,111665,117134,124009,131737,142087,153639,166923,181186,192157,199530,202949,201375,195008,184911,171762,157810,143239,130208,120915,112801,107362,101847,97400,94381,91155,88450,85867,82655,80400,77127,75323,73583,72001,70735,68926,65674,61893,58339,54639,50458,47648,43786,40915,37878,35158,33049,31281,30409,29852,28749,28325,27055,25919,24135,22858,21151,19169,18014,16746,15927,14959,14137,13416,11988,10727,9261,7821,6304,4905,3921,3175,2697,2421,2300,2124,1954,1975,1847,1806,1871,1802,1940,1861,1919,1973,2018,1838,1742,1568,1458,1313,1200,1099,976,947,937,850,834,827,772,761,827,772,717,696,656,610,525,575,523,531,519,509,474,454,434,437,420,452,449,428,432,459,439,422,409,352,379,378,471,465,450,497,397,361,321,290,248,217,168,137,91,47,31,7,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284578234,0.256718516,-6.63E-04,4.13E-07,1.51E+07,-9973.568677,4.57E-04,4.13E-07,0.02137796,0.007467751,107947.4954,82.98612879,-0.19395494,36.21509623,-1
